idVaga,NomeVaga,Cidade,UF,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,DataPubli
14777193,Analista Estatístico,Florianópolis,SC,A Combinar,1,2019-08-16,Profissional,Elaborar indicadores de desempenho da companhia; estatística do ciclo de vida do cliente e análise comercial. Cursando Ensino Superior em Estatística ou Engenharia.,2019-07-15T20:59:59-0300
15106208,Analista Estatístico,São Paulo,SP,A Combinar,1,2019-08-16,Profissional,Realizar estudos; análises; modelagem de dados e planos de ação com foco em alavancar resultados. É necessária formação Superior; conhecimento básico em SQL e experiência na área de Estratégia; Planejamento e/ou Control Desk.,2019-06-18T20:59:59-0300
15177346,Assistente de Estatística,Caxias do Sul,RS,A Combinar,1,2019-08-16,Profissional,Irá analisar e executar tarefas de tabulação de dados; gráficos e projetar resultados. Construir indicadores; calcular índices; executar outras tarefas pertinentes à área de atuação. Ensino Superior em andamento em Matemática / Estatística/ Administração; conhecimentos desejáveis em elaboração de banco de dados e planilhas Pacote Office; especialmente conhecimento em Excel; experiência na elaboração de planilhas; banco de dados e interpretação de dados numéricos,2019-07-04T20:59:59-0300
15206586,Consultor em Estatística,São Paulo,SP,A Combinar,1,2019-08-16,Profissional,Auxiliar no preparo / tabulação das bases de dados geradas em cada etapa do processo; facilitando assim a análise dos resultados. Domínio do Excel (macros; tabelas dinâmicas; gráficos; fórmulas; PROCV; entre outros). Ensino Superior em Estatística; Economia ou Matemática. Facilidade de aprendizado; ser comunicativo; ter proatividade; boa escrita; agilidade e concentração.,2019-07-12T20:59:59-0300
15239722,Estatístico Financeiro,São Paulo,SP,A Combinar,1,2019-08-16,Profissional,Atuar em conjunto com a equipe do cliente como analista na área de crédito e risco. Planeja pesquisas; coletando; analisando e tratando dados para estudo de fenômenos naturais; econômicos ou sociais. Experiência efetiva e nível avançado com Excel e VBA. Experiência e conhecimento com Python. Experiência efetiva e nível avançado com PL / SQL. Experiência em instituições financeiras com operações de crédito e/ou MIS de crédito / cobrança. Conhecimento desejável: experiência e conhecimento em MicroStrategy. Formação em Estatística; Matemática ou Economia.,2019-07-18T20:59:59-0300
15244079,Analista de Modelos Estatísticos Sênior,Barueri,SP,A Combinar,1,2019-08-16,Profissional,Atuar com desenvolvimento de modelos estatísticos para todo o ciclo de crédito (propensão; concessão e recuperação). Avaliação de novas técnicas estatísticas para melhores resultados; apresentação para clientes de resultados. Para atuação nesta área e protagonizar sua carreira; além de pensamento inovador; você precisará de: Sólidos conhecimentos em técnicas de Machine Learning; Conhecimento em SAS; R ou Python. Vivência em Regressão Logística. Formação necessária para estas posições: Matemática; Estatística; Ciência da Computação ou Engenharia. Remuneração; Benefícios e Vantagens: A Boa Vista SCPC oferece um programa de benefícios flexíveis e você poderá distribuí-los de acordo com suas necessidades: Remuneração compatível com o mercado; Jornada de 40 horas semanais em horário flexível; Trabalho em jornada flexível; Participação nos Resultados (PPR); Assistência Médica; Assistência Odontológica; Vale- refeição/Alimentação; Transporte fretado para diversas regiões conforme disponibilidade/Vale-transporte; Previdência Privada com coparticipação da Boa Vista; Seguro de vida; Convênio farmácia; Convênio SESC; Wi-Fi liberado em todas as áreas; Day-off no dia do seu aniversário + ingresso para cinema; Espaços exclusivos para refeições; lazer e descanso com rede; bebidas quentes; frigobar; televisão; vídeo game; mesa de sinuca; ping-pong e outros jogos; Ambulatório com consultas assistenciais para dependentes legais; incluindo campanhas de vacinas sazonais; PAE Programa de Assistência ao Empregado e Familiares; com atendimento de equipe multidisciplinar por telefone composta por Assistente Social; Psicólogos; Advogados e Nutricionistas 24 horas por dia; 7 dias da semana sem qualquer custo.,2019-07-22T20:59:59-0300
15260074,Estatístico - Cientista de Dados,Curitiba,PR,A Combinar,1,2019-08-16,Profissional,Definição de regras associativas. Modelos de classificação. Análise exploratória. Mineração de dados. Conhecimento em R ou Python. Excel avançado.,2019-07-23T20:59:59-0300
15279335,Analista de Modelagem Estatística Sênior,Barueri,SP,A Combinar,1,2019-08-16,Profissional,Atuar na área de desenvolvimento e gestão de modelos. Atuar na área de desenvolvimento e gestão de modelos para a Empresa; atendendo as áreas de Negócios/CRM; Riscos; RH; Jurídico e Finanças. Superior completo formado; preferencialmente em estatística; engenharia ou exatas em geral. Pós graduação / MBA em Exatas desejável; Experiência em manipulação de dados. Uso de SAS; Oracle; SQL. R; Phyton (desejável); Vivência em desenvolvimento e gestão de modelos estatísticos (Riscos; Cobrança; Fraudes; CRM; Negócios); usando diferentes técnicas (Machine Learning).,2019-07-26T20:59:59-0300
15288631,Analista Comercial - Estatístico,Porto Velho,RO,A Combinar,1,2019-08-16,Profissional,Irá atuar em elaboração de banco de dados e planilhas. Ensino Superior completo em Matemática / Estatística. Conhecimento em Excel.,2019-07-29T20:59:59-0300
15309577,Auxiliar Administrativo - Estatístico,Salvador,BA,A Combinar,1,2019-08-16,Profissional,Exercer atividades administrativas que envolvam conhecimento estatístico como conceito de amostras; variáveis; frequência absoluta e relativa; medidas tendência central; medidas de dispersão. Domínio na ferramenta Excel. Experiência na área de estatística.,2019-08-02T20:59:59-0300
14962135,Analista de Indicadores e Estatísticas,Campo Grande,MS,"De R$ 2.001,00 a R$ 3.000,00",1,2019-08-16,Profissional,Será responsável por extrair; analisar; interpretar dados; números e estudos da área gerando relatórios gerenciais e dashboards. Apresentar estatísticas baseadas nos estudos da área. Analisar e apontar probabilidades que se anteponham aos riscos. A partir dos números; contribuir para a definição de metas. Controlar o rankeamento dos clientes; de modo a identificar resultados negativos e positivos. Ensino Superior completo em Matemática Aplicada a Negócios; Economia; Estatística ou áreas afins.,2019-07-05T20:59:59-0300
15111280,Analista Estatístico Sênior - Planejamento,São Paulo,SP,A Combinar,1,2019-08-16,Profissional,Responsável pela extração de dados e na elaboração de relatórios no viés estatístico; para análise das informações econômicas; financeiras e mercadológicas adequadas para tomada de decisão. Ensino Superior completo em Estatística; Economia; Administração. Pós Graduação. Conhecimento em SQL. Excel avançado. Experiência na área.,2019-06-19T20:59:59-0300
15112760,Consultor Estatística - DBM,São Paulo,SP,"De R$ 1.001,00 a R$ 2.000,00",1,2019-08-16,Profissional,Análises de propensão; acompanhamento de KPI de negócio e financeiro para diagnósticos; monitoramento de plataformas digitais; interface com contratantes e áreas internas; participação em reuniões de resultados gerenciais. Experiência em Estatística Experiência na área DBM. Data Base Marketing ou em Planejamento; Domínio em Excel; Access e em SQL. Desejável vivência em empresas do segmento de Call Center e em metodologias DBM. Ensino superior completo.,2019-06-19T20:59:59-0300
15113399,Técnico de Estatística e Dados,São Paulo,SP,"R$ 1.750,00",1,2019-08-16,Profissional,Principais atividades desenvolvidas: paginação de cadernos; elaboração e utilização de planilhas em Excel; criação de formulários; atualização e adição de informação no MS Access. Elaboração de cartazes em CorelDRAW. Conhecimentos em pacote Office intermediário (Word; Excel e Access). Conhecimentos em CorelDRAW básico. Responsável por suporte básico as estações de trabalho e servidor da empresa; bem como links de internet e telefone. Necessário estar cursando ou ter concluído o nível superior nas seguintes áreas: Matemática; Geografia; Estatística; Economia; Banco de Dados; Análise e Desenvolvimento de Sistemas ou áreas correlatas.,2019-06-28T20:59:59-0300
15143983,Analista de Estatística Atuariais,Teresina,PI,"De R$ 2.001,00 a R$ 3.000,00",1,2019-08-16,Profissional,Avaliar mensalmente o desempenho da carteira de clientes (faturamento; custos assistenciais; sinistralidade; tíquete médio; custo per capita). Analisar o perfil e riscos da carteira de clientes (por contrato; por grupo familiar; por indivíduo; por idade e FE; por sexo; por tipo de contratação; por frequência de uso; por custos gerados; por índice de sinistralidade. Avaliar mensalmente as provisões técnicas e aderência às normas e notas técnicas atuariais. Calcular o índice de reajuste de planos e tabela de preços de produtos (junto com a Assessoria Atuarial). Calcular os impactos derivados de alterações regulamentares do setor; tabelas de procedimentos (ROL); renegociações de preços e serviços com rede credenciada; entre outros. Acompanhar; monitorar e atualizar a gestão com as normativas da ANS. Analisar o mercado de saúde suplementar (local; estadual; regional e nacional). Realizar análise comparativa de desempenho da operadora com indicadores de mercado (referencial comparativo). Relacionar-se com as áreas jurídica; contábil; financeira e de relacionamento com a ANS. Apoiar e dar suporte estratégico e atuarial a gestão comercial; provimento e regulação em saúde. Assegurar a qualidade (acuracidade) das informações fornecidas. Ensino Superior completo em Ciências Contábeis; Ciências Atuariais; Economia ou Ciências da Computação. Pacote Office nível intermediário. Conhecimento de estatística aplicada a gestão. Experiências com operadoras de plano de saúde. Conhecimento em gestão de processos e projetos.,2019-06-27T20:59:59-0300
15183999,Trainee de Estatística e banco de dados,São Paulo,SP,"R$ 1.750,00",1,2019-08-16,Profissional,Principais atividades desenvolvidas: realização de análises de tendências; elaboração e utilização de planilhas em Excel; criação de formulários; atualização e adição de informação no MS Access Conhecimentos em pacote Office intermediário (Word; Excel e Access). Conhecimentos em CorelDRAW básico. Responsável por suporte básico as estações de trabalho e servidor da empresa; bem como links de internet e telefone. Necessário estar cursando ou Ensino Superior nas seguintes áreas: Matemática; Geografia; Estatística; Economia; Banco de Dados; Análise e Desenvolvimento de Sistemas ou áreas correlatas.,2019-07-08T20:59:59-0300
15193018,Analista de Modelagem Estatística,Rio de Janeiro,RJ,"De R$ 5.001,00 a R$ 6.000,00",1,2019-08-16,Profissional,Desenvolver e validar modelos de risco e scoring para operação; trabalhando com algorítimos preditivos; Análise de dados; Modelagem de risco de crédito ; aplicar técnicas avançadas para resolver problemas reais e construir estratégias a partir da análise de dados. Domínio de SAS ou SQL; Python e R. Conhecimentos em VBA. Experiência em desenvolvimento de modelos estatísticos e regressão logística. Conhecimentos de serviços de nuvem; em Machine Learning e raciocínio lógico apurado e grande habilidade com números. Desejável ter conhecimentos em Spark. Formação em Estatística; Matemática; Economia; Ciência da Computação; Física ou afins.,2019-07-11T20:59:59-0300
15193018,Analista de Modelagem Estatística,São Paulo,SP,"De R$ 5.001,00 a R$ 6.000,00",1,2019-08-16,Profissional,Desenvolver e validar modelos de risco e scoring para operação; trabalhando com algorítimos preditivos; Análise de dados; Modelagem de risco de crédito ; aplicar técnicas avançadas para resolver problemas reais e construir estratégias a partir da análise de dados. Domínio de SAS ou SQL; Python e R. Conhecimentos em VBA. Experiência em desenvolvimento de modelos estatísticos e regressão logística. Conhecimentos de serviços de nuvem; em Machine Learning e raciocínio lógico apurado e grande habilidade com números. Desejável ter conhecimentos em Spark. Formação em Estatística; Matemática; Economia; Ciência da Computação; Física ou afins.,2019-07-11T20:59:59-0300
15244046,Analista de Desenvolvimento de Modelos Estatísticos,Barueri,SP,A Combinar,1,2019-08-16,Profissional,Atuará na área de Analytics com desenvolvimento de modelos estatísticos; interação com áreas de negócios; avaliação de novas técnicas estatísticas e apresentação de resultados para clientes. Noções técnicas de Machine Learning; SAS; R ou Python e regressão logística.Ensino Superior em Matemática; Estatística; Ciência da Computação ou Engenharia.,2019-07-19T20:59:59-0300
14949110,Estágio em Estatística,São Paulo,SP,"R$ 1.200,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior em Estatística ou Economia. Auxiliar no preparo / tabulação das bases de dados geradas em cada etapa do processo; facilitando assim a análise dos resultados. Facilidade de aprendizado; ser comunicativa/o; ter proatividade; boa escrita; agilidade e concentração. Domínio do Excel (macros; tabelas dinâmicas; gráficos; fórmulas; PROCV; entre outros).,2019-07-11T20:59:59-0300
15102801,Estágio em Estatística,Brasilia,DF,"Até R$ 1.000,00",1,2019-08-16,Estagiário,Cursando 4º ano Deverá estar cursando: Ensino Superior. Auxiliar no controle e execução dos programas e processos de estatística; entre demais atividades pertinentes ao cargo.,2019-06-18T20:59:59-0300
15102814,Estágio em Estatística,Lago Sul,DF,"Até R$ 1.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior. Auxiliar no controle e execução dos programas e processos de estatística; entre demais atividades pertinentes ao cargo.,2019-06-18T20:59:59-0300
15141351,Estágio em Estatística,Rio de Janeiro,RJ,"De R$ 1.001,00 a R$ 2.000,00",1,2019-08-16,Estagiário,Ajuda na organização; síntese e análise de dados matemáticos; utilizando técnicas de amostragem; modelagem e inferência; presta suporte para a tomada de decisões gerenciais nas organizações. Estatística,2019-06-27T20:59:59-0300
15176761,Estágio na área de Estatística,São Paulo,SP,A Combinar,1,2019-08-16,Estagiário,Deverá estar cursando: Superior em Estatística ou Ciência da Computação. Apoiar a equipe em soluções para: Coleta de Dados; Modelagem Estatística; Pré-Processamento de dados; Análise Exploratório de Dados; Transformação dos dados; Aplicação de Algoritmos de Machine Learning; Avaliação e definição do Modelo; Dashboards; Aplicação de Algoritmos de Machine Learning/Deep Learning. Conhecimentos básicos de Python ou R; Probabilidade e Estatística; Perspectivas em Estatística; Cálculo Diferencial e Integral; Vetores e Geometria; Matemática Aplicada; Álgebra Linear; Vetores e Geometria; Estatística Descritiva; Técnicas de Amostragem; Desenvolvimento de Algoritmos; Inferência Estatística; Probabilidade; Cálculo de Diferenças Finitas; Processos Estocásticos; Análise Estatística; Análise de Regressão e Análise Bayesiana de Dados.,2019-07-05T20:59:59-0300
15196730,Estágio em Estatística,Rio Grande,RS,A Combinar,1,2019-08-16,Estagiário,Auxiliar em Elaboração de planilhas para cálculos trabalhistas; leitura e análise de processos trabalhistas (com foco na elaboração de cálculos); elaboração de padrões de trabalho; pesquisa/atualização de índices financeiros. Ensino Superior em Estatística.,2019-07-10T20:59:59-0300
15197778,Estágio em Estatística,Rio Grande,RS,A Combinar,1,2019-08-16,Estagiário,Auxiliar em Elaboração de planilhas para cálculos trabalhistas; leitura e análise de processos trabalhistas (com foco na elaboração de cálculos); elaboração de padrões de trabalho; pesquisa/atualização de índices financeiros. Ensino Superior em Estatística.,2019-07-10T20:59:59-0300
15222821,Estágio em Estatística,São Paulo,SP,"De R$ 1.001,00 a R$ 2.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior em Estatística. Análise de website; medir a popularidade de um site; medir o posicionamento da concorrência.,2019-07-16T20:59:59-0300
15260935,Estágio em Estatística,Santos,SP,"Até R$ 1.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior em Estatística; Matemática; Administração; Ciências da Computação ou Desenvolvimento de sistemas. Analisar comparação de preços; verificar desvio padrão; definir precificação baseado em variáveis. Conhecimento em Excel avançado.,2019-07-24T20:59:59-0300
15346488,Estágio em Estatística,Rio de Janeiro,RJ,"R$ 1.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior cursando. Suporte aos diversos subsistemas internos (comercial; análise de mercado; financeiro; jurídico etc.). Acompanhar concorrência; sugerir melhorias de processos; dentre outras atividades pertinentes a formação. Conhecimentos em Excel.,2019-08-09T20:59:59-0300
15048056,Estágio em Matemática / Estatística,Rio de Janeiro,RJ,"De R$ 1.001,00 a R$ 2.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior em Matemática Ajuda na ministração de aulas no ensino fundamental; médio e cursos pré-vestibulares; revisando e corrigindo atividades de pesquisas; problemas e provas.,2019-07-23T20:59:59-0300
15102836,Estágio em Estatística,Sobradinho,DF,"Até R$ 1.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior. Auxiliar no controle e execução dos programas e processos de estatística; entre demais atividades pertinentes ao cargo.,2019-06-18T20:59:59-0300
15219276,Estágio em Estatística - Ciências Atuariais,Fortaleza,CE,"Até R$ 1.000,00",1,2019-08-16,Estagiário,Auxiliar na produção e manutenção do arquivo eletrônico de documentação científica e técnica (catálogo de dados) de interesse da empresa; - Permutar publicações estatísticas e similares que produza com instituições de interesse da empresa; - Realizar análises e estudos de natureza econômica; social e demográfica; com base na informação estatística produzida no catálogo de dados; - Auxiliar na construção de tabelas e gráficos de forma a facilitar a leitura dos resultados obtidos; - Manter atualizado o catálogo de relatórios e encaminhar atualização para os setores interessados; - Contribuir; quando demandado; na assistência técnico-estatística aos demais setores da empresa sob orientação do supervisor do estágio. Conhecimento em Excel. Superior cursando em Estatística ou Ciências Atuariais.,2019-07-15T20:59:59-0300
15279652,Estágio em Engenharias / Administração / Economia / Publicidade / Matemática / Ciências Contábeis / T.I / Estatística / Ciência da Computação,Osasco,SP,A Combinar,1,2019-08-16,Estagiário,Apoiará com análises e elaboração de relatórios; indicadores e processos. Excel avançado (ProcV; tabela dinâmica; fórmulas; gráficos; relatórios). Conhecimento em Excel. Ensino Superior em Engenharias; Administração; Economia; Publicidade; Matemática; Ciências Contábeis; T.I; Estatística; Ciência da Computação.,2019-07-26T20:59:59-0300
15295993,Estágio em Matemática / Estatística / Economia,Osasco,SP,"De R$ 2.001,00 a R$ 3.000,00",5,2019-08-16,Estagiário,Cursando 3º ano Deverá estar cursando: Ensino Superior em Matemática; Estatística ou Economia. Atuação no departamento de ações e custódia realizando as seguintes atividades: processamento de Fundos e Carteiras Administradas. Disponibilização de relatórios em ambiente Web. Monitoramento de Liquidações (Cetip e Selic). Atendimento a Clientes e/ou Gestores. Validação de Rentabilidade de Portfólios de Investimentos. Conhecimento em pacote Office nível avançado.,2019-07-30T20:59:59-0300
15318957,Estágio na área de Economia / Estatística,Belo Horizonte,MG,"R$ 1.000,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior na área de Estatística; Administração de Empresas ou Economia. Atualizar banco de dados e indicadores do setor comercial; atualizar as estatísticas e relatórios do setor comercial. Auxiliar a coordenação no planejamento das ações necessárias para o alcance das metas de vendas. Analisar o ciclo de vendas; identificando pontos de intervenção / melhorias para o alcance dos resultados. Atualizar os rastreamentos dos serviços prestados na empresa. Conhecimento em Excel avançado. Habilidade em raciocínio lógico.,2019-08-13T20:59:59-0300
15343230,Estágio em Estatística / Análise de Dados,Brasilia,DF,"Até R$ 1.000,00",1,2019-08-16,Estagiário,Cursando 2º ano Deverá estar cursando: Ensino Superior em Estatística; Matemática ou Ciência da Computação. Monitorar bancos de dados; mantendo a consistência e atualidade; realizando cruzamentos de dados; levantando informações e elaborando algoritmos e relatórios para suporte nas decisões e análise das chefias; gerências e diretoria. Conhecimentos intermediários em pacote Office (Word; Excel; PowerPoint); SPSS; Minitab; Stata ou outro programa voltado para fins estatísticos. Será um diferencial se você tiver atuação em monitoria de disciplinas do curso e inglês intermediário.,2019-08-08T20:59:59-0300
15369705,Estágio em Engenharia ou Estatística - Gestão Operacional e Qualidade,Paulinia,SP,"R$ 1.530,00",1,2019-08-16,Estagiário,Deverá estar cursando: Ensino Superior em Engenharia ou Estatística. Atuar com treinamento em ISO 9001; ISO 14001; Excelência e Seis Sigma (noções básicas) e participação em auditorias internas. Suporte a implementação do Plano anual de Excelência/Qualidade. Desenvolvimento e manutenção de ferramentas que auxiliam a medição de indicadores críticos para Qualidade e Excelência (Flash Qualidade; BSC; Vazamentos; Horas Extras; entre outros). Atuar nos projetos na área de Excelência. Inglês Intermediário / avançado. Domínio do Pacote Office; com Excel Avançado.,2019-08-14T20:59:59-0300
15147989,Data Scientist Júnior/ Cientista de Dados Júnior,Rio de Janeiro,RJ,A Combinar,1,2019-08-16,Profissional,Interpretação de tendências. Refino de base de dados. Testes de hipóteses de modelos. Estruturar e dar manutenção em sistemas de informação. Desenvolver capacidade analítica na empresa. Aprimorar os processos de dados por meio de melhoria contínua. Graduação ou cursando: Engenharia; Física; Matemática; Matemática Aplicada; Estatística; Economia ou áreas correlatas. Diferencial: Gostar de análise. Ter pensamento lógico apurado e facilidade com matemática e estatística. Conhecer alguma linguagem de programação (R; Python; Julia; NoSQL; Spark; Hadoop). Consulta SQL.,2019-06-28T20:59:59-0300
15148010,Data Scientist Sênior/ Cientista de Dados Sênior,Rio de Janeiro,RJ,A Combinar,1,2019-08-16,Profissional,Modelar problemas complexos; identificar oportunidades nos dados e gerar insights por meio de técnicas diversas. Refino de base de dados. Selecionar a melhor técnica de Data Science a ser utilizada em cada análise. Testes de hipóteses de modelos. Estruturar e dar manutenção em sistemas de informação. Desenvolver capacidade analítica na empresa. Aprimorar os processos de dados por meio de melhoria contínua. Gerenciar seus projetos; garantindo a análise dos riscos. Graduação em Engenharia; Arquitetura de Dados;Física; Matemática; Matemática Aplicada; Estatística; Economia ou áreas correlatas. Diferencial: Gostar de análise. Ter pensamento lógico apurado e facilidade com matemática e estatística. Conhecer alguma linguagem de programação (R; Python; Julia; NoSQL; Spark; Hadoop). Consulta SQL. Conhecimento em IA (Inteligência Artificial). Conhecimento em Jurimetria e comportamento de usuário.,2019-06-28T20:59:59-0300
15176362,Programador Ciência de Dados,São Paulo,SP,A Combinar,1,2019-08-16,Profissional,Organizar e validar os dados gerados pelas área de negócio. Manipular grandes quantidades de dados; estruturados e não estruturados e transforma-lós em informações relevantes para tomado de decisão. Experiência em ferramentas de BI; preferencialmente no Power BI; Metodologias ágeis como Kanban e/ou Scrun; desenho em processo de negócio. Conhecimento de linguagens de manipulação de dados; como SQL e Python (desejável R). Estatística e Fundamentos de Machine Learning e plataforma Hadoop.,2019-07-05T20:59:59-0300
