idVaga,NomeVaga,Cidade,UF,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,DataPubli
15199919,Cientista de Dados,Belo Horizonte,MG,A Combinar,1,2019-08-28,Profissional,Análise de dados; análise de ferramentas de inteligência artificial; desenho de algoritmos; modelagem e algoritmos de leitura de imagens; vídeo e bancos de dados. Ensino Superior completo em Ciência de Dados; Engenharia; Física; Matemática. Economia. Experiência análise e modelagem de dados / desenvolvimento de algoritmos.,2019-07-12T20:59:59-0300
15222487,CIENTISTA DE DADOS,Belo Horizonte,MG,A Combinar,1,2019-08-28,Profissional,Estamos em busca de um profissional que irá mapear padrões estatísticos para fundamentar a tomada de decisão; minimizando os riscos e automatizando as decisões com assertividade nos resultados.Quais serão os desafios Desenvolvimento de análises de alto nível que entreguem respostas para problemas reais do modelo de negócio; Trabalhar estreitamente com as áreas de negócios para avaliar e priorizar oportunidades; definir metas e otimizar processos existentes; Modelar problemas complexos; identificar oportunidades nos dados e gerar insights por meio de técnicas de machine learning ; computacionais e ferramentas de visualização de dados; Comunicar os resultados das iniciativas realizadas aos times apropriados.Trabalhar aqui é legal e você encontra:             Ambiente bonito e estimulante;             Salário compatível com o mercado;             Vale refeição ou alimentação Sodexo             Vale transporte ou auxílio combustível;             Plano de Saúde Promed Co participativo (após o período de experiência);             Plano Odontológico Odonto Prev (após o período de experiência);             Dress code disruptivo (pode trabalhar de bermuda; chinelo; etc);             Horário flexível             Home office O que buscamosPessoas que assumam a responsabilidade sobre sua história e carreira e valorizam trabalhar em um ambiente de pluralidade e inclusão; para construir novos processos e contribuir para soluções inspiradoras e inovadoras.Além disso: Ser pró-ativo e possuir capacidade de criar abordagens diferentes para resolver novos desafios; mesmo quando não houver precedentes; Conseguir comunicar de forma clara os resultados das análises realizadas; Graduação em curso ou completa em Estatística; Economia; Tecnologia ou qualquer ramo/vivência que tenha contribuído para o desenvolvimento das competências acima; Possuir capacidade analítica para gerar insights e recomendações aos times de negócio;  Pensar estrategicamente. Ser capaz de visualizar o todo e entender os impactos que uma iniciativa pode gerar a partir de diversas perspectivas; Experiência em cruzamento e análise de dados.Alguns diferenciais para a função: Conhecimento de Banco de Dados; SQL; Experiência com metodologias ágeis; como Scrum e Agile; Experiência no uso de linguagens de programação (ex.: Python e R)Por respeitar e apoiar a pluralidade; todas nossas vagas também são para profissionais com deficiência; reabilitados do INSS.Venha fazer parte desse time!!!,2019-07-16T20:59:59-0300
15203902,Analista Data Science,Betim,MG,A Combinar,1,2019-08-28,Profissional,Entender necessidades internas; identificando oportunidades; produzir análises que auxiliem a responder questões estratégicas e gerar insights de negócio. Exploração de dados;Processar; limpar e verificar a integridade dos dados utilizados para análise. Identificar oportunidades; tendências e comportamentos por meio de técnicas de machine learning e - Big Data. Graduação em Ciência da Computação; Matemática; Estatística; Engenharias e áreas afins. Experiência na área de Data Science; Analytics ou modelagem estatística e Business Intelligence. Conhecimento de algoritimos estatisticosProgramação em linguagem Python e linguagem R.,2019-07-11T20:59:59-0300
15216124,Consultor Data Science,Belo Horizonte,MG,A Combinar,1,2019-08-28,Profissional,A IT.EAM é tecnologia da informação e inteligência sobre os dados. Nossas soluções e serviços em tecnologia ajudam as empresas a se tornarem mais competitivas através de nossas unidades de negócio de segurança da informação; EAM e Analytics. A vaga é destinada para nossa área de Analytics; que busca trazer todo o necessário para as organizações a tornarem data- driven; através de análise preditiva e inteligência artificial. A responsabilidade do contratado será trabalhar diretamente com as massas de dados históricas de nossos clientes para desenhar modelos preditivos em sistemas de detecção de fraude; previsão de falha de equipamentos; campanhas de marketing; etcs. Ensino Superior completo em Engenharia; Estatística; Ciências da Computação; Tecnologia da Informação; Administração ou Ciências Exatas. Conhecimento em modelos estatísticos/matemáticos. Conhecimento em linguagens de programação (R; Python; Java). Machine Learning. Habilidades desejadas: Capacidade de realizar a mineração e análise de dados. Boa comunicação. Boa lógica de programação. Capacidade de resolução de problemas.,2019-07-15T20:59:59-0300
15269029,Especialista Data Science,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Desenvolver e fazer gestão de modelos preditivos; incluindo novas metodologias; atuando na resolução de problemas complexos. Você precisa saber: Manipular grandes bases de dados com foco na execução das atividades de Data Analytics; explorando a base transacional de clientes e dados externos disponíveis em busca de Insights e GAPs;você precisa ter: Graduação completa em Ciências da Computação; Matemática; Estatística ou áreas correlatas. (Mestrado / Doutorado em IA; ML será um diferencial);  Conhecimentos avançados no desenvolvimento de Modelos Estatísticos; Experiência com programação em R; Python orientados ao aprendizado de máquina e aplicativos de modelagem de dados;  Conhecimento de ferramentas de Big Data (Hadoop; Hive e Spark).,2019-07-24T20:59:59-0300
15269070,Analista Data Science Pleno,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Desenvolver modelos preditivos; incluindo novas metodologias; atuando na resolução de problemas complexos que dependam de habilidades técnicas; Você precisa saber: Manipular grandes bases de dados com foco na execução das atividades de Data Analytics; explorando a base transacional de clientes e dados externos disponíveis em busca de Insights e GAPs; Interagir e acompanhar projetos da área;Você precisa ter:  Formação Superior em Ciências da Computação; Matemática; Estatística ou áreas correlatas. Experiência na área de Crédito/Cobrança; Conhecimentos avançados no desenvolvimento de Modelos Estatísticos; Experiência com programação em R; Python orientados ao aprendizado de máquina e aplicativos de modelagem de dados;,2019-07-24T20:59:59-0300
15289991,Cientista de Dados & Big Data,Rio de Janeiro,RJ,A Combinar,2,2019-08-28,Profissional,Criar soluções analíticas usando algoritmos de Machine Learning e Deep Learning; com as bibliotecas existentes; mas não limitadas a: Sklearn do python; tensorflow; keras. Criar soluções analíticas usando o Spark em um cluster Hadoop. Criar modelos preditivos; modelos baseados em aprendizagem supervisionada e não supervisionada; usando as bibliotecas do python; Knime e Spark. Criar modelos em redes neurais; redes bayesianas; decision trees; randon forests; clustering; k-means; redes neurais probabilísticas; naive bayes; fuzzy logic; SVM e regressões multivariadas em geral. Criar modelos de análise de estimativa de risco. Ensino Superior completo nas áreas de Engenharia; Matemática; Estatística; Química; Física; Computação ou Análise de Sistema. Experiência comprovada através de certificação fornecida pela HortonWorks; Cloudera; MapR ou Databricks em sistema Hadoop e/ou Spark; ou certificação Anaconda Data Science Certification em Machine Learning; ou certificação AWS Certified Big Data; ou certificação MCSE (Microsoft Certified Solutions Expert) Data Management and Analytics; ou MCSA (Microsoft Certified Solutions Associate) Data Science; ou certificação IBM Certified Data Architect Big Data. Conhecimento em programação; Python com as bibliotecas (Sklearn; Numpy; Scipy; Tensorflow); algorítmos de Machine Learning e Deep Learning e linguagem SQL.,2019-07-30T20:59:59-0300
15293864,Consultor de Data Science,São Paulo,SP,A Combinar,3,2019-08-28,Profissional,Tratamento estatístico de dados (data mining). Modelagem preditiva através de técnicas de machine learning e de data science. Modelagem de eventos temporais (séries temporais; modelos ARIMA). Desenvolvimento de modelos de simulação (Monte Carlo). Revisão e validação de modelos de rating e scoring; RAROC e parâmetros de risco. Apoio matemático ao negócio: desenvolvimento de algoritmos; estatística e probabilidade. Projetos de P&D. Recém-formados ou estudantes de último semestre. Conhecimentos de técnicas de modelagem (logit; GLM; séries temporais; árvores de decisão; random forests; clustering); linguagens de programação estatísticas (SAS; R; Python; Matlab) e ferramentas e plataformas de Big Data (Hadoop; Hive; etc). Realização de pós graduação; em especial Data Science; Finanças. Sólida trajetória acadêmica. Dinamismo; maturidade; responsabilidade e capacidade de trabalho. Uso avançado de ferramentas de informática. Alta capacidade de aprendizagem. Facilidade de integração em equipes multidisciplinares.,2019-07-30T20:59:59-0300
15319860,Consultor Data Science,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Interagir com clientes; analisar dados e sua qualidade. Identificar problemas e corrigir dados; transformar e preparar dados para modelagem; participar do desenvolvimento de soluções com base em técnicas de análise de dados. Participar da Implantação de soluções no cliente; garantindo escopo; prazo e qualidade da solução. Graduação completa em Engenharia Elétrica; Engenharia Eletrônica; Engenharia da Computação; Matemática; Física; Estatística; Economia ou Ciência da Computação. Experiências anteriores: já ter participado de projetos de data mining; data science; modelagem ou afins. Conhecimentos em pelo menos uma das seguintes áreas: aprendizagem de máquina supervisionada e não supervisionada; otimização (programação linear; não linear; inteira e mista); séries temporais uni- e multi-variadas; modelagem de crédito e/ou manutenção preditiva; técnicas de regressão linear e não linear; marketing modelling. Perfil: curioso; autodidata; bom relacionamento com pessoas; interesse em desenvolver com criatividade soluções de ciência de dados para resolver problemas práticos de negócio. São diferenciais: experiência de negócio; conhecimento de BigData e tecnologia Hadoop (sobretudo SPARK); conhecimento de metodologia ágil de gestão de projetos (SCRUM; SPRINT); experiência e conhecimento em UX design e ferramentas de design thinking; conhecimento intermediário/avançado em estatística.,2019-08-05T20:59:59-0300
15387294,Especialista em Marketing Data Science & BI,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Através da análise de dados melhorar o planejamento; execução e otimização dos programas de marketing digital em todo o funil; aumentando a eficiência e maximizando ROI. Configuração e gestão do GA. Usar data mining e ferramentas de modelagem estatística para desenvolver iniciativas de clusterização e segmentação. Identificar variáveis e desenvolver modelos para performance dos programas de geração de leads; leads nurturing e aumentar conversão. Acompanhar os programas; criar correlações e transformar os dados disponíveis do comportamento dos clientes em insight; assim sendo possível fazer recomendações para o crescimento do faturamento. Estruturar bases de dados; propor melhorias de processo e implementar automação. Garantir a acurácia de diferentes bases de dados internas e third party (Quando aplicável). Criar e manter dashboards (desenvolvimento próprio e/ou Metabase; Tableau; Kibana. Suporte e planejamento de testes A/B. Suportar o desenvolvimento de modelo de atribuição. Conhecimento em dados e ferramentas analíticas; experiência em trabalhar com dados olhando a jornada digital do cliente; métricas e criação de modelos preditivos. Conhecimentos avançados em Google Analytics; SEO; Digital Analytics; Cookies (1rs & 3rd party); pixel tags; social média; Modelos de atribuição. Experiência em data warehouse e SQL. Conhecimentos avançados em ferramentas de automação de marketing; em especial MAUTIC. Conhecimentos avançados nas ferramentas: Metabase e R. (São diferenciais conhecimentos em SPSS; SAS; Tableau; Python; Google BigQuery; Amazon Redshift e Google Data Studio).,2019-08-19T20:59:59-0300
15428147,Analista de Business Intelligence,Jundiai,SP,A Combinar,1,2019-08-28,Profissional,Desenvolvimento de Sistemas na indústria de telecomunicações. Administração de servidores e sistemas operacionais Linux Debian e Windows; Banco de dados SQL. Criação de rotinas de automação de processos em Shell script. Atuação em desenvolvimento de sistemas em todas as etapas do projeto. Superior Completo em TI.  Experiência na área de TI; Áreas de Infraestrutura; DBA,2019-08-27T20:59:59-0300
15429177,Analista de Business Intelligence,São Paulo,SP,"De R$ 6.001,00 a R$ 7.000,00",1,2019-08-28,Profissional,Levantamento de requisitos junto ao cliente. Desenvolver soluções de BI com ferramentas Microsoft. Modelagem de dados relacional e dimensional. Conhecimentos obrigatórios em SQL Server (versão 2014); T- SQL e SSIS. Ensino Superior.,2019-08-27T20:59:59-0300
15116494,Analista de Business Intelligence I,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,"Confeccionar apresentação semanal da diretoria AMR. Divulgar; criar e analisar os relatórios diários (Enrollment; inscritos; rematrícula). Realizar a análise e documentação dos projetos de melhoria dos processos. Confeccionar e acompanhar calendário de pesquisas do grupo. Criar work requests para novos projetos. Extrair relatórios de diversos sistemas (RM; Salesforce; Academus Sistemas do Governo tais como: Censo Superior; ENADE; ENEM; IBGE). Elaborar relatórios para organizar as pesquisas com graduados do Grupo. Calcular/analisar o NPS dos produtos do Grupo. Calcular/divulgar a satisfação com os diferentes itens da instituição e da exposição de internacional na instituição. Organizar dados desconhecidos. Elaborar Dashboards utilizando as ferramentas tableau e/ou Excel. Criar ETL's rudimentares para relatórios. Confeccionar relatórios; para apresentar os principais pontos para melhoria do NPS do Grupo. Realizar a gestão simples de mini projetos. Analisar e divulgar as análises para os clientes internos. Divulgar; criar e analisar relatórios mensais (Dashboard do Grupo; Dashboard EUA; perfil de alunos do grupo; relatório mensal de alunos do Grupo; English Pro; Radar e League; em breve: PraValer; Google Analytics summary; portfólio de escolas do grupo; digital marketing Dashboard). Acompanhar os relatórios de mercado sobre educação. Analisar as empresas abertas e acompanhar realizando a comparação com o Grupo. Elaborar estudo da concorrência do Grupo em cada praça que atuamos. Gerenciar projetos de pesquisa de mercado com diversos fornecedores. Responsabilidade por todas as pesquisas do Grupo com os alunos. Supervisionar as pesquisas do Grupo. Dar andamento ao ""projeto"" da Pesquisa Institucional do Grupo. Ensino Superior completo em Engenharia; Administração ou áreas afins. Conhecimento no pacote Office avançado. Noções em estatística. Conhecer práticas da área (Relatórios; indicadores e fontes de informação). Análise SWOT.",2019-08-23T20:59:59-0300
15176484,Estatístico,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Construção e manutenção de modelos (Renovação; prospecção). Formular e analisar hipóteses que ajudem os clientes internos a tomarem decisões estratégicas. Pesquisar novas técnicas e metodologias em modelagem e testar sua aplicação no negócio Conhecimentos avançados em SQL; Python é um diferencial. Domínio no desenvolvimento de modelos preditivos e segmentação (Logística; Multivariada; GLM; XGBoost; Randon Forest; SVM; Cluster; Rede Neural; series temporais). Manipulação de dados não estruturados (Textos; vídeos e áudio).,2019-08-23T20:59:59-0300
15176817,Analista de Business Intelligence,Santo Andre,SP,A Combinar,1,2019-08-28,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados. Especialista SLM (Service Level Management). Habilidade no trabalho em equipe; visão de negócio / processos suporte. Competência para o planejamento do desenvolvimento. Conhecimentos no desenvolvimento de banco de dados Oracle; SQL Server. Conhecimento conceitual de Business Intelligence (Modelagem e Arquitetura de Dados; etc.). Conhecimentos no desenvolvimento de Power BI.,2019-08-27T20:59:59-0300
15417933,Analista de Business Intelligence,Vila Velha,ES,"R$ 3.000,00",1,2019-08-28,Profissional,Atuação com identificador de tendências e oportunidades de negócio. Formação Superior;Experiência com Business Intelligence;Perfil Analítico,2019-08-23T20:59:59-0300
15418042,Analista de Business Intelligence,Campinas,SP,A Combinar,1,2019-08-28,Profissional,Principais responsabilidades: Pesquisa e análise de mercado; formação de preços e monitoramento de mercado; participação no planejamento estratégico; análise de custos e busca de eficiência; elaboração de tabelas comparativas. Imprescindíveis: Superior completo (Administração; Economia; Contabilidade; Engenharia). Experiência anterior em marketing; Pricing; planejamento financeiro ou áreas correlatas. Conhecimentos em pacote Office avançado (Excel e PowerPoint). Inglês avançado. Será um diferencial já ter atuado no segmento agronegócio.,2019-08-26T20:59:59-0300
15421768,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Sumário: Orientar o caminho de outros profissionais da empresa através do fornecimento de um conjunto de informações estratégicas; garantindo a qualidade dos dados e das integrações de diversas fontes; gerando relatórios consistentes e automatizando processos documentais para uso frequente Principais responsabilidades: Auxiliar o projeto de criação do DW para BI da empresa. Elaborar biblioteca de dados com toda a documentação dos relacionamentos da base do DW. Implementar rotina de reuniões para report das análises realizadas através das visões de BI criadas de todas as áreas e processos. Implementar e gerenciar processo de acompanhamento do orçamento de despesas. Forte capacidade analítica; ter boa base em matemática e raciocínio lógico. Bom conhecimento em tecnologias de banco de dados. Excel avançado. Domínio na arquitetura de BI. Experiência no processo de extração e tratamento de informações. Bom relacionamento interpessoal. Inglês técnico.,2019-08-26T20:59:59-0300
15423050,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Identificar problemas de negócio e conceber soluções orientadas a dados; atendendo à chamados abertos pelas áreas de negócio. Versionamento com utilização de GIT. Extrair grandes volumes de dados de múltiplas fontes; elaborando consultas SQL otimizadas; para atendimento de extração de dados / coleta para atendimento a diversas áreas da empresa. Desenvolver e dar manutenção nos processos ETL; para que os dados cheguem com a máxima qualidade possível aos relatórios e usuários finais. Desenvolver modelos de dados dimensional no Google BigQuery. Programação em Python (desejável). Construção de pipelines utilizando o Google DataFlow. Expertise em ferramentas analíticas (Datastudio; Microstrategy Visual ou relacionadas). Conhecimento Talend (open source). Conhecimento ferramentas de visualização (exemplo: microstrategy).,2019-08-26T20:59:59-0300
15424691,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-08-28,Profissional,O que acha de fazer parte do time da Wiz Estamos com uma vaga aberta para o nosso time! Para se candidatar; você precisa: Ter graduação completa em Ciência da Computação; Análise de Sistemas ou áreas correlatas. Ter experiência na área de Business Intelligence. Dominar inglês em nível intermediário. Desejável conhecimento em SQL Server; T-SQL; modelagem de dados e ETL. Ser organizado; ter pensamento estratégico e capacidade analítica. Como Analista de Business Intelligence; você irá: Realizar tratamento de dados; criar e manter rotinas de gerenciamento de dados; executar processos ETL e modelar dados.,2019-08-27T20:59:59-0300
15431383,Analista de Business Intelligence,Carmo,RJ,A Combinar,1,2019-08-28,Profissional,Trabalhar as demandas destinadas as filas comerciais da R1; R2; R3 e televendas. Atuar como segundo nível de BackOffice na sede da Sumicity; fazer contato e interagir com as áreas internas na Cia para sanar as demandas mais complexas. Elaborar relatórios de controle para alimentar a gerência com dados para tomada de decisões. Disponibilidade de residir em Carmo-RJ. Formação em Administração de empresas e/ou especialização em áreas correlatas a função. Pacote office intermediário / avançado. Desejável conhecimento em telecomunicações.,2019-08-27T20:59:59-0300
15431908,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Atuar com gestão de dados. Confecção de relatórios. Participação da implantação de novos processos. Melhoria de metodologias. Gestão de indicadores. Gestão de performance. Desenvolver e implantar projetos (BI). Identificar necessidades de geração de novos indicadores corporativos e leitura dos dados para nortear tomada de decisão. Acompanhar e garantir a continuidade dos projetos depois de implantados. Ensino Superior completo. Ter experiência com a ferramenta Power BI  preferencialmente ter participado de implantação. Excel avançado; Gestão de dados. Princípios e metodologias de gestão de projetos.,2019-08-27T20:59:59-0300
15136144,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Auxiliar na análise da execução; desenvolvimento; implantação e suporte a sistemas de informação e soluções tecnológicas específicas; incluindo arquitetura Cliente/Servidor e sistemas integrados de Gestão Empresarial; em diversos módulos. Instalar e customizar softwares Windows e Linux Implantar e administrar sistemas e bancos de dados e rotinas de segurança. Conhecimento em Protheus 12 nos módulos Gestão Pessoal; Faturamento; Financeiro; Ativo Fixo; Estoque e Custo e Contabilidade. Conhecimento em HTML; PHP; mysql Conhecimento em Linux Conhecimento em Rede; wireless; Routing & Switching; backups; gerenciamento em DNS; DHCP; CONTENT-FILTER; FIREWALL; ROTEAMENTO; VPN; SSL VPN; NAT Técnico em Informática. Desejável: Ensino Superior em Análise de Sistemas.,2019-08-22T20:59:59-0300
15168030,Analista de Business Intelligence,Chapeco,SC,A Combinar,1,2019-08-28,Profissional,Extrair; transformar e analisar dados coletados por meio de diferentes fontes; controlando e analisando as iniciativas da empresa no ambiente digital; para estabelecer a integração dos dados com indicadores e metas do negócio; contribuindo para o alcance dos objetivos estratégicos da organização. Experiência na área de TI como Business Intelligence. Ensino Superior completo na área de Tecnologia da Informação ou áreas afins.,2019-08-21T20:59:59-0300
15382188,Analista de Business Intelligence,São Paulo,SP,"R$ 2.500,00",1,2019-08-28,Profissional,Elaboração de pesquisa de tendências de mercado. Acompanhamento de inovações tecnológicas e marketing digital. Organização e tratamento de informação. Análise da concorrência. Coleta e análise de dados. Planejamento respeitando sazonalidade do segmento. Propor ações de vendas. Conhecimento avançado em Excel. Desejável conhecimento no sistema Aloha.,2019-08-16T20:59:59-0300
15383212,Analista de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-08-28,Profissional,Atuar com Power BI; Google Tag Manager; integração com Supermetricse e automatização de relatórios com várias fontes de dados. Conhecimentos em integração e tratamento de dados com ferramentas de marketing digital (Google Analytics; Google Ads; Facebook; Instagram; Linkedin; Youtube; etc). Superior completo em Informática.,2019-08-16T20:59:59-0300
15394940,Analista de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-08-28,Profissional,Manutenção das BIs existentes; testes e criação de novos painéis. Superior cursando ou completo em Ciência da Computação; Análise e Desenvolvimento de Sistemas; Sistemas de Informação ou afins. Experiência com SQL. Vivência com a ferramenta Power BI.,2019-08-20T20:59:59-0300
15396309,Analista de Business Intelligence,Porto Alegre,RS,A Combinar,1,2019-08-28,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados.,2019-08-20T20:59:59-0300
15396479,Analista de Business Intelligence,São Paulo,SP,"R$ 5.000,00",1,2019-08-28,Profissional,Criação de Dashboard. Realização de estudos sobre os dados dos clientes e automação de relatórios. Formação Superior em Tecnologia da Informação ou Sistemas da Informação.,2019-08-20T20:59:59-0300
15404368,Analista de Business Intelligence,Rio de Janeiro,RJ,"De R$ 3.001,00 a R$ 4.000,00",1,2019-08-28,Profissional,Desenvolver Projetos de Business Inteligent e oferecer suporte ao processo de implantação da Ferramenta Power BI na empresa. Dar suporte a gestão do BI; acompanhar rotinas de atualizações e evoluções do processo atual. Dar suporte a modelagem e implementação do processo de ETL e alimentar consolidada da Data Warehouse. Levantar as fontes de informação em diferentes sistemas (SAP / Sistema WEB) e estruturar os dados de maneira organizada. Desenvolver KPI's e Dashboards de acordo com as necessidades definidas junto aos gestores das áreas. Conhecimento de Desenvolvimento Power BI - DAX; MDX (Avançado). Conhecimento Excel (Intermediário). Conhecimento Linguagem SQL (Intermediário).,2019-08-21T20:59:59-0300
15410486,Analista de Business Intelligence,São Paulo,SP,A Combinar,4,2019-08-28,Profissional,Levantamento de requisitos de negócio; identificar necessidades e sugerir melhorias nos processos e disponibilização de dados relevantes à gestão operacional e diretoria. Realizar análises de business intelligence com diferentes focos; métricas e indicadores. Elaborar e apresentar relatórios para clientes. Acompanhar e dar suporte na correta implementação de ferramentas. confecções de relatórios e dashboards. Elaborar relatórios financeiros DRE; fluxo de caixa e balanço. Desenvolver métricas e indicadores chave de desempenho. Experiência em plataforma BI (preferencialmente Qlikview ou PowerBI) Conhecimento nos conceitos de projetos BI. Desenvolvimento de rotinas de carga e modelagem de dados utilizando ferramentar ETL; relatórios e dashboards; modelagem de dados dimensional; modelagem e implementação de cubos OLAPs. Desejável experiência nas áreas contábil e financeira.,2019-08-22T20:59:59-0300
15414561,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Analisar e desenvolver as demandas de soluções técnicas dos produtos Neogrid; entendendo as necessidades do cliente e construindo soluções.Contribuir com a excelência da operacionalização do ambiente técnico; envolvendo servidores; banco de dados e aplicações; mantendo-os disponíveis por meio de execução de rotinas operacionais e de verificação.Buscar a melhoria contínua dos processos; através do controle da documentação e da utilização de boas práticas de desenvolvimento e verificação das rotinas operacionais realizando a otimização no uso dos recursos disponíveis.Auxiliar na organização dos chamados dentro do ciclo de planejamento da equipe e na orientação técnica das atividades da equipe; auxiliando na definição de prioridades; no monitoramento de execução e corrigindo eventuais desvios através da orientação técnica.Modelagem e definição do projeto de BI. Conhecimentos Intermediários em Banco de dados.Conhecimentos Intermediários em Modelagem BI.Conhecimentos Intermediários em Microstrategy.Conhecimentos básicos em ETL.Será um diferencial conhecimentos em Tableau e Power BI.,2019-08-23T20:59:59-0300
15360768,Analista de Business Intelligence,Osasco,SP,"R$ 2.700,00",1,2019-08-28,Profissional,Desenvolver e fazer manutenção da plataforma de BI; Implantar processos ágeis de extração de grande volume de dados para atender nossos projetos; Extrair volume de dados de múltiplas fontes interna e externas.; Analisar os procedimentos da companhia e propor mudanças; modernizar ou atualizar visando atingir os objetivos; Planejar e implantar o BI em todas as áreas e filiais da empresa; Extrair informações em banco de Dados ORACLE; Ensino Superior; preferencialmente em Sistema de Informação e banco de dados Especialização ou formação em BI (Power BI) Experiência com operações do varejo,2019-08-14T20:59:59-0300
15364996,Estatístico,Belo Horizonte,MG,A Combinar,1,2019-08-28,Profissional,"Planejar; organizar e realizar pesquisas e análises estatísticas. Identificar objeto de pesquisa; programar e coordenar as fases do trabalho de coleta de dados e organizar cronograma de cumprimento dos prazos. Planejar e executar tarefas de tabulação dos dados estatísticos; codificação e concentração de dados em quadros; gráficos e outras outras formas de exposição. Analisar e interpretar os dados estatísticos e determinação dos fenômenos. Fazer relatório de análise e redigir informações sobre questões de metodologia; planejamento; execução e resultado das investigações. Apresentar os resultados de pesquisa. Ensino Superior em Estatística. Conhecimento no pacote MS Office. Conhecimento software SPSS. Conhecimento Microsoft ACCESS. Conhecimento do software ""R"" avançado.",2019-08-14T20:59:59-0300
15373912,Estatístico,Campinas,SP,"De R$ 4.001,00 a R$ 5.000,00",1,2019-08-28,Profissional,Desenvolvimento de estudos e análises de alta complexidade. Compreensão e desenvolvimento de modelos preditivos. Construção de indicadores. Análise e estudos em bases específicas conforme demanda. Acompanhamento de dados qualitativos e quantitativos. Manipulação e extração de base de dados. Desenvolvimento de relatórios em ferramentas de visualização de dados. Automatização e aprimoramento de processos. Graduação Superior completa em Estatística. Experiência com manipulação dados. Experiência em trabalhar com grandes volumes de dados. Domínio em Software. Domínio em Excel.,2019-08-15T20:59:59-0300
15374377,Analista de Business Intelligence,São Paulo,SP,"R$ 4.000,00",1,2019-08-28,Profissional,Análise de plataforma sociais e campanhas de mídia. Elaboração de relatórios para o cliente. Organização e estruturação de planos de mídia; de maneira que cruze com o que foi realizado. Criação de Dashboard com os KPIs de Mídia e Performance. Análise e sugestão de otimização de campanha. Imprescindível experiência anterior em agência de publicidade. Conhecimento em ferramentas de análise de dados em digital. Inglês nível avançado (será realizada entrevista para validação).,2019-08-15T20:59:59-0300
15376302,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados. Conhecimento em SQL.,2019-08-15T20:59:59-0300
15376675,Analista de Business Intelligence,São Paulo,SP,"R$ 4.005,96",1,2019-08-28,Profissional,Para atuar nos serviços de saúde e Programas de Saúde da Instituição desenvolvidos na região metropolitana de São Paulo. Na região central de São Paulo Desenvolver e fazer manutenção da plataforma de BI; Implantar processos ágeis de extração de grande volume de dados para atender nossos projetos; Extrair volume de dados de múltiplas fontes interna e externas.; Analisar os procedimentos da companhia e propor mudanças; modernizar ou atualizar visando atingir os objetivos; Planejar e implantar o BI em todas as áreas da Instituição. Construção de especificação funcional e técnica Modelagem de dados; desenvolvimento de Relatórios Gerenciais e Dashboard. Ensino Superior completo; preferencialmente em Sistema de Informação e banco de dados;Especialização ou formação em BI (Power BI). Experiência em Power BI. Experiência na área de atuação com as especificações requeridas - Linguagens PHP; SQL; Angular JS e CSS.Frameworks: MVC; CakePHP e lonic 3. Banco de Dados PostgreSQL e MySQL.,2019-08-15T20:59:59-0300
15376942,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-08-28,Profissional,Realiza mapeamento; segmentação e estudo de mercado e concorrência e analisa perfil de clientes para identificar riscos e oportunidades de negócios; desenvolver cenários comerciais e alcançar os resultados. Necessário conhecimento com a ferramenta Power BI. Ensino Superior completo.,2019-08-15T20:59:59-0300
15377558,Analista de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-08-28,Profissional,Desenvolvimento de projetos de Business Intelligence para diversos setores internos da empresa. Necessário experiência em SQL Server e Power BI e outras ferramentas similares.,2019-08-16T20:59:59-0300
15377884,Analista de Business Intelligence,Vinhedo,SP,A Combinar,1,2019-08-28,Profissional,Atuar com levantamento das necessidades a serem desenvolvidas junto aos usuários. Experiência em desenvolver; estruturar; modelar e atualizar base de dados para geração de relatórios gerenciais; dashboards; consultas e indicadores. Conhecimentos profundos em SQL Server e ETL. Experiência com os módulos: Gestão de Pessoal; Ponto Eletrônico; Livro Fiscal; Faturamento; Call Center; Compras; Estoque e Custos; PCP; Financeiro e Contabilidade. Ensino Superior na área de TI. Imprescindível experiência em SQL Server.,2019-08-16T20:59:59-0300
